id,country_id,league_id,season,date,home_team_goal,away_team_goal,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA
8269,7809,7809,2009/2010,"2010-03-06 00:00:00",3,0,1.67,3.6,5.25,1.6,3.6,5.6,1.6,3.6,5.6,1.53,3.5,5.5,,,
8270,7809,7809,2009/2010,"2010-03-06 00:00:00",2,2,2,3.5,3.5,2,3.25,3.65,2,3.3,3.6,1.83,3.3,3.6,,,
8271,7809,7809,2009/2010,"2010-03-06 00:00:00",4,1,1.45,4,7,1.45,4,7,1.55,3.7,6,1.5,3.5,6,,,
8272,7809,7809,2009/2010,"2010-03-06 00:00:00",1,2,2.25,3.25,3.2,2.1,3.3,3.3,2.1,3.3,3.35,2.1,3.2,3,,,
8273,7809,7809,2009/2010,"2010-03-06 00:00:00",1,4,3.3,3.25,2.2,3.5,3.25,2.05,3.35,3.3,2.1,3,3.2,2.1,,,
8274,7809,7809,2009/2010,"2010-03-06 00:00:00",1,1,8,4,1.44,8,4.15,1.4,7,4,1.45,7,3.75,1.4,,,
8275,7809,7809,2009/2010,"2010-03-07 00:00:00",3,2,5.25,3.6,1.67,5.25,3.5,1.65,4.9,3.5,1.7,4.5,3.5,1.62,,,
8276,7809,7809,2009/2010,"2010-03-07 00:00:00",0,1,1.73,3.6,4.75,1.7,3.5,4.8,1.7,3.5,4.9,1.67,3.4,4.33,,,
8277,7809,7809,2009/2010,"2010-03-13 00:00:00",2,1,1.17,7,17,1.15,7,14.5,1.15,6.5,15,1.14,6,12,,,
8278,7809,7809,2009/2010,"2010-03-14 00:00:00",4,2,2,3.4,3.75,2.08,3.5,3.5,1.9,3.4,3.7,2,3.2,3.2,,,
8279,7809,7809,2009/2010,"2010-03-13 00:00:00",1,2,2.1,3.3,3.5,2.05,3.35,3.75,2.1,3.3,3.35,1.91,3.25,3.4,,,
8280,7809,7809,2009/2010,"2010-03-12 00:00:00",2,1,2.1,3.4,3.4,2.02,3.4,3.8,1.9,3.4,3.7,1.83,3.3,3.6,,,
8281,7809,7809,2009/2010,"2010-03-13 00:00:00",1,4,3.5,3.3,2.1,3.65,3.3,2.1,3.1,3.3,2.2,3,3.2,2.1,,,
8282,7809,7809,2009/2010,"2010-03-13 00:00:00",2,1,2.4,3.3,2.9,2.4,3.25,2.8,2.3,3.3,2.9,2.38,3.3,2.5,,,
8283,7809,7809,2009/2010,"2010-03-13 00:00:00",1,0,2.1,3.3,3.5,2.1,3.25,3.35,2.2,3.2,3.2,2,3.2,3.2,,,
8284,7809,7809,2009/2010,"2010-03-13 00:00:00",0,4,2.8,3.4,2.4,2.9,3.35,2.45,3.1,3.3,2.2,2.75,3.25,2.2,,,
8285,7809,7809,2009/2010,"2010-03-14 00:00:00",0,1,2.75,3.3,2.5,2.8,3.4,2.5,2.6,3.4,2.5,2.5,3.2,2.5,,,
8286,7809,7809,2009/2010,"2010-03-21 00:00:00",2,2,2.3,3.3,3.1,2.35,3.2,2.9,2.3,3.3,2.9,2.2,3.25,2.75,,,
8287,7809,7809,2009/2010,"2010-03-20 00:00:00",3,0,2.4,3.25,2.9,2.45,3.15,2.8,2.4,3.3,2.8,2.25,3.2,2.75,,,
8288,7809,7809,2009/2010,"2010-03-20 00:00:00",2,0,1.44,4.33,7,1.4,4.25,7.5,1.45,4,7,1.4,3.75,7,,,
8289,7809,7809,2009/2010,"2010-03-20 00:00:00",3,2,1.33,5,9,1.35,4.65,8,1.37,4.6,7.5,1.33,4.33,7,,,
8290,7809,7809,2009/2010,"2010-03-21 00:00:00",1,5,1.5,4,6.5,1.45,4.2,6.5,1.45,4,7,1.44,3.75,6,,,
8291,7809,7809,2009/2010,"2010-03-20 00:00:00",1,0,2.4,3.3,2.88,2.4,3.25,2.8,2.25,3.2,3.05,2.38,3.2,2.6,,,
8292,7809,7809,2009/2010,"2010-03-20 00:00:00",2,1,8,4.5,1.4,7,4,1.45,6.5,3.9,1.5,6.5,3.6,1.44,,,
8293,7809,7809,2009/2010,"2010-03-19 00:00:00",1,1,2.2,3.3,3.25,2.2,3.25,3.15,2.2,3.3,3.1,2.25,3.25,3.25,,,
8294,7809,7809,2009/2010,"2010-03-20 00:00:00",0,0,2.55,3.3,2.75,2.4,3.25,2.8,2.3,3.3,2.9,2.38,3.3,2.5,,,
8295,7809,7809,2009/2010,"2010-03-27 00:00:00",1,2,1.62,3.75,5.5,1.55,3.75,5.9,1.55,3.7,6,1.5,3.5,6,,,
8296,7809,7809,2009/2010,"2010-03-27 00:00:00",0,2,2.2,3.4,3.2,2.25,3.25,3.05,2.2,3.2,3.2,2.2,3.25,2.75,,,
8297,7809,7809,2009/2010,"2010-03-27 00:00:00",4,2,1.4,4.5,8,1.35,4.75,7.75,1.4,4.5,7,1.3,4.33,8,,,
8298,7809,7809,2009/2010,"2010-03-27 00:00:00",0,0,3.25,3.3,2.2,3.3,3.3,2.1,3.1,3.3,2.2,3.4,3.25,1.91,,,
8299,7809,7809,2009/2010,"2010-03-26 00:00:00",1,2,2.38,3.25,3,2.35,3.2,2.9,2.3,3.2,3,2.25,3.2,2.75,,,
8300,7809,7809,2009/2010,"2010-03-27 00:00:00",1,4,2.3,3.25,3.1,2.2,3.25,3.15,2.2,3.2,3.2,2.2,3.25,2.75,,,
8301,7809,7809,2009/2010,"2010-03-27 00:00:00",0,2,2.75,3.3,2.5,2.9,3.2,2.35,2.8,3.3,2.4,2.5,3.2,2.5,,,
8302,7809,7809,2009/2010,"2010-03-28 00:00:00",1,0,3.1,3.25,2.3,3.25,3.25,2.15,2.9,3.3,2.3,2.75,3.25,2.2,,,
8303,7809,7809,2009/2010,"2010-03-28 00:00:00",1,1,1.62,3.75,5.5,1.65,3.65,5,1.6,3.75,5.2,1.53,3.5,5.5,,,
8304,7809,7809,2009/2010,"2010-04-04 00:00:00",0,0,1.44,4.33,7,1.45,4,7,1.45,4,7,1.36,4,7,,,
8305,7809,7809,2009/2010,"2010-04-03 00:00:00",2,1,2.4,3.4,2.8,2.45,3.25,2.75,2.5,3.3,2.65,2.25,3.2,2.75,,,
8306,7809,7809,2009/2010,"2010-04-03 00:00:00",2,1,1.4,4.5,8,1.4,4.25,7.5,1.45,4,7,1.4,3.75,7,,,
8307,7809,7809,2009/2010,"2010-04-03 00:00:00",1,2,2.7,3.4,2.55,2.65,3.3,2.5,2.6,3.2,2.6,2.6,3.2,2.38,,,
8308,7809,7809,2009/2010,"2010-04-04 00:00:00",4,0,1.85,3.5,4.2,1.8,3.4,4.3,1.85,3.4,4,1.8,3.3,3.75,,,
8309,7809,7809,2009/2010,"2010-04-03 00:00:00",1,1,2.2,3.2,3.4,2.15,3.25,3.25,2.1,3.25,3.4,2.1,3.3,2.88,,,
8310,7809,7809,2009/2010,"2010-04-03 00:00:00",3,2,3.2,3.25,2.25,3.1,3.3,2.2,3,3.2,2.3,2.8,3.2,2.2,,,
8311,7809,7809,2009/2010,"2010-04-03 00:00:00",0,3,2.38,3.25,3,2.3,3.3,2.9,2.3,3.3,2.9,2.1,3.3,2.88,,,
8312,7809,7809,2009/2010,"2010-04-03 00:00:00",2,0,2,3.4,3.75,2.1,3.25,3.35,2.1,3.25,3.4,2.1,3.3,2.88,,,
8313,7809,7809,2009/2010,"2009-08-22 00:00:00",1,1,2.38,3.4,2.9,2.25,3.2,2.95,2.25,3.2,3.05,2.2,3.2,2.8,,,
8314,7809,7809,2009/2010,"2009-08-23 00:00:00",3,0,1.4,4.5,7.5,1.45,3.8,6.8,1.4,4.3,7.5,1.4,3.75,7,,,
8315,7809,7809,2009/2010,"2009-08-23 00:00:00",2,4,1.83,3.6,4.2,1.85,3.3,3.9,1.85,3.4,4,1.8,3.3,3.75,,,
8316,7809,7809,2009/2010,"2009-08-22 00:00:00",0,5,3.4,3.4,2.1,3.25,3.2,2.1,3.35,3.3,2.1,3,3.2,2.1,,,
8317,7809,7809,2009/2010,"2009-08-22 00:00:00",0,0,2.2,3.4,3.2,2.1,3.25,3.2,2.2,3.2,3.2,2.1,3.2,3,,,
8318,7809,7809,2009/2010,"2009-08-22 00:00:00",0,2,2,3.3,3.8,1.9,3.25,3.75,2.15,3.25,3.25,2,3.2,3.2,,,
8319,7809,7809,2009/2010,"2009-08-23 00:00:00",1,0,2.4,3.3,2.9,2.5,3.2,2.6,2.4,3.2,2.85,2.38,3.2,2.6,,,
8320,7809,7809,2009/2010,"2009-08-22 00:00:00",2,1,7,4.33,1.44,6.8,3.8,1.45,6.5,3.9,1.5,6.5,3.6,1.44,,,
8321,7809,7809,2009/2010,"2009-08-21 00:00:00",0,0,2.5,3.25,2.8,2.4,3.2,2.7,2.5,3.2,2.75,2.4,3.3,2.88,,,
8322,7809,7809,2009/2010,"2010-04-10 00:00:00",1,1,3.2,3.4,2.2,3.2,3.4,2.25,3.1,3.3,2.2,2.8,3.2,2.2,,,
8323,7809,7809,2009/2010,"2010-04-10 00:00:00",4,0,1.33,4.75,10,1.31,4.9,8.65,1.3,5,9,1.29,4.5,8,,,
8324,7809,7809,2009/2010,"2010-04-10 00:00:00",0,1,2.9,3.3,2.4,2.75,3.4,2.35,2.9,3.3,2.3,2.75,3.2,2.25,,,
8325,7809,7809,2009/2010,"2010-04-11 00:00:00",0,2,2.9,3.3,2.4,2.85,3.3,2.35,2.8,3.3,2.4,2.62,3.3,2.25,,,
8326,7809,7809,2009/2010,"2010-04-11 00:00:00",1,2,3.25,3.3,2.2,3.1,3.4,2.3,3.1,3.3,2.2,2.75,3.25,2.2,,,
8327,7809,7809,2009/2010,"2010-04-10 00:00:00",4,2,5,3.5,1.73,5.25,3.6,1.72,4.3,3.4,1.8,4,3.4,1.73,,,
8328,7809,7809,2009/2010,"2010-04-10 00:00:00",1,0,4,3.6,1.91,3.5,3.4,2,3.7,3.4,1.9,3.2,3.2,2,,,
8329,7809,7809,2009/2010,"2010-04-09 00:00:00",2,0,2.38,3.25,3,2.4,3.4,2.95,2.25,3.3,2.95,2.25,3.4,3.1,,,
8330,7809,7809,2009/2010,"2010-04-10 00:00:00",0,2,1.83,3.5,4.33,1.95,3.4,4,1.9,3.3,3.9,1.83,3.2,3.75,,,
8331,7809,7809,2009/2010,"2010-04-17 00:00:00",7,0,1.22,6,12,1.18,6.7,12,1.2,5.5,11,1.17,5.5,12,,,
8332,7809,7809,2009/2010,"2010-04-17 00:00:00",0,1,1.44,4.2,7.5,1.4,4.5,7,1.4,4,7,1.4,4,6.5,,,
8333,7809,7809,2009/2010,"2010-04-18 00:00:00",1,1,1.57,3.8,6,1.6,4,5.75,1.5,3.8,5.7,1.53,3.5,5.5,,,
8334,7809,7809,2009/2010,"2010-04-17 00:00:00",2,1,2.2,3.4,3.2,2.2,3.3,3.4,2.1,3.3,3.1,2.1,3.3,2.88,,,
8335,7809,7809,2009/2010,"2010-04-17 00:00:00",3,1,1.36,4.5,9,1.45,4.5,7.25,1.4,4,7,1.33,4.33,7,,,
8336,7809,7809,2009/2010,"2010-04-17 00:00:00",2,4,2.7,3.4,2.5,2.7,3.4,2.6,2.5,3.3,2.5,2.5,3.25,2.4,,,
8337,7809,7809,2009/2010,"2010-04-17 00:00:00",2,1,2.38,3.25,3,2.25,3.3,3,2.3,3.2,2.8,2.2,3.2,2.8,,,
8338,7809,7809,2009/2010,"2010-04-18 00:00:00",2,2,2.3,3.4,3,2.3,3.5,3,2.1,3.4,3,2.1,3.3,2.88,,,
8339,7809,7809,2009/2010,"2010-04-16 00:00:00",2,0,2.1,3.3,3.5,2.1,3.3,3.3,2.2,3.3,2.9,2.1,3.3,3.5,,,
8340,7809,7809,2009/2010,"2010-04-24 00:00:00",3,0,1.29,5.25,10,1.3,5,9,1.35,4.5,7.3,1.29,4.5,8,,,
8341,7809,7809,2009/2010,"2010-04-24 00:00:00",1,0,1.29,5,11,1.3,5,9,1.25,5,10,1.25,5,8,,,
8342,7809,7809,2009/2010,"2010-04-24 00:00:00",0,1,3.75,3.6,1.91,3.5,4,1.95,3.55,3.4,1.9,3.5,3.4,1.83,,,
8343,7809,7809,2009/2010,"2010-04-25 00:00:00",1,0,3.1,3.4,2.25,3.3,3.5,2.15,2.75,3.4,2.25,2.75,3.25,2.2,,,
8344,7809,7809,2009/2010,"2010-04-24 00:00:00",2,3,3.25,3.3,2.2,3.4,3.4,2.15,3,3.4,2.1,2.88,3.3,2.1,,,
8345,7809,7809,2009/2010,"2010-04-23 00:00:00",0,2,4,3.75,1.83,4.33,3.6,1.85,3.8,3.5,1.8,3.75,3.3,1.8,,,
8346,7809,7809,2009/2010,"2010-04-24 00:00:00",3,3,2.25,3.2,3.25,2.2,3.2,3.2,2.1,3.2,3.2,2.1,3.3,2.88,,,
8347,7809,7809,2009/2010,"2010-04-24 00:00:00",1,1,6,4.33,1.5,6,4.2,1.48,5.7,3.8,1.5,6.5,4,1.4,,,
8348,7809,7809,2009/2010,"2010-04-25 00:00:00",5,1,2.8,3.25,2.5,2.9,3.3,2.3,2.6,3.3,2.4,2.75,3.2,2.25,,,
8349,7809,7809,2009/2010,"2010-05-01 00:00:00",3,1,1.13,8,17,1.12,8,16,1.12,7,14,1.11,7,13,,,
8350,7809,7809,2009/2010,"2010-05-01 00:00:00",1,1,1.33,5,9,1.33,5.5,6.8,1.25,5,10,1.3,4.33,8,,,
8351,7809,7809,2009/2010,"2010-05-01 00:00:00",4,0,2,3.6,3.6,1.9,3.5,3.7,1.9,3.4,3.55,1.8,3.4,3.6,,,
8352,7809,7809,2009/2010,"2010-05-01 00:00:00",1,1,1.6,3.8,5.5,1.6,3.8,5.2,1.6,3.7,4.7,1.57,3.5,5,,,
8353,7809,7809,2009/2010,"2010-05-01 00:00:00",2,2,1.33,5,9,1.3,5,9,1.3,4.8,8.5,1.29,4.5,8,,,
8354,7809,7809,2009/2010,"2010-05-01 00:00:00",0,2,2.15,3.4,3.2,2.15,3.55,3,2.25,3.4,2.75,2.1,3.2,3,,,
8355,7809,7809,2009/2010,"2010-05-01 00:00:00",1,2,2.35,3.3,3,2.25,3.25,3.05,2.3,3.3,2.75,2.1,3.3,2.88,,,
8356,7809,7809,2009/2010,"2010-05-01 00:00:00",2,2,2.4,3.3,2.88,2.3,3.3,2.9,2.5,3.2,2.55,2.25,3.3,2.62,,,
8357,7809,7809,2009/2010,"2010-05-01 00:00:00",6,1,1.83,3.6,4.2,1.8,3.75,3.85,1.65,3.7,4.3,1.8,3.4,3.6,,,
8358,7809,7809,2009/2010,"2010-05-08 00:00:00",1,1,1.62,4,5.25,1.6,4,4.9,1.6,3.6,5,1.53,3.75,5,,,
8359,7809,7809,2009/2010,"2010-05-08 00:00:00",1,3,4.2,3.75,1.8,4,3.45,1.85,3.8,3.4,1.85,3.75,3.5,1.73,,,
8360,7809,7809,2009/2010,"2010-05-08 00:00:00",3,1,1.73,4,4.2,1.75,3.5,4.5,1.75,3.5,4.1,1.67,3.6,4,,,
8361,7809,7809,2009/2010,"2010-05-08 00:00:00",3,1,3.75,3.6,1.91,3.8,3.45,1.9,3.55,3.4,1.9,3.5,3.4,1.83,,,
8362,7809,7809,2009/2010,"2010-05-08 00:00:00",1,0,1.53,4.33,5.5,1.55,4.25,5,1.5,4,5.3,1.5,3.6,5.5,,,
8363,7809,7809,2009/2010,"2010-05-08 00:00:00",0,3,2.3,3.6,2.8,2.25,3.4,2.9,2.25,3.3,2.8,2.1,3.5,2.75,,,
8364,7809,7809,2009/2010,"2010-05-08 00:00:00",0,0,2.88,3.4,2.38,2.8,3.35,2.35,2.55,3.1,2.55,2.75,3.25,2.2,,,
8365,7809,7809,2009/2010,"2010-05-08 00:00:00",1,1,4.33,4,1.73,4.1,4,1.7,4,3.6,1.75,4.33,3.6,1.62,,,
8366,7809,7809,2009/2010,"2010-05-08 00:00:00",1,1,2.9,3.5,2.3,2.8,3.35,2.35,2.7,3.3,2.3,2.75,3.25,2.2,,,
8367,7809,7809,2009/2010,"2009-08-29 00:00:00",3,0,1.83,3.75,4,1.8,3.4,4,1.8,3.4,4.3,1.8,3.2,4,,,
8368,7809,7809,2009/2010,"2009-08-29 00:00:00",2,1,1.4,4.5,8,1.4,4.05,7.2,1.45,4,7,1.4,3.75,7,,,
8369,7809,7809,2009/2010,"2009-08-30 00:00:00",3,1,1.36,4.75,8.5,1.35,4.3,7.9,1.4,4.3,7.5,1.36,4,7,,,
8370,7809,7809,2009/2010,"2009-08-29 00:00:00",0,0,1.44,4.33,7,1.4,4.05,7.2,1.45,4,7,1.4,3.75,7,,,
8371,7809,7809,2009/2010,"2009-08-30 00:00:00",2,3,3.4,3.4,2.1,3.1,3.2,2.15,3.1,3.3,2.2,2.75,3.25,2.2,,,
8372,7809,7809,2009/2010,"2009-08-29 00:00:00",0,1,1.33,5,9,1.35,4.25,8.1,1.35,4.5,8.5,1.29,4.5,8,,,
8373,7809,7809,2009/2010,"2009-08-29 00:00:00",1,1,2.9,3.3,2.4,2.7,3.2,2.4,2.85,3.2,2.4,2.75,3.2,2.25,,,
8374,7809,7809,2009/2010,"2009-08-29 00:00:00",0,1,2.7,3.25,2.6,2.55,3.2,2.55,2.55,3.3,2.55,2.5,3.2,2.5,,,
8375,7809,7809,2009/2010,"2009-08-28 00:00:00",2,0,2,3.4,3.75,1.95,3.3,3.55,2.05,3.3,3.4,1.91,3.25,3.4,,,
8376,7809,7809,2009/2010,"2009-09-12 00:00:00",3,1,1.83,3.5,4.33,1.8,3.3,4.15,1.9,3.3,3.9,1.83,3.2,3.75,,,
8377,7809,7809,2009/2010,"2009-09-12 00:00:00",1,5,4.2,3.5,1.85,3.8,3.4,1.85,3.9,3.3,1.9,3.75,3.2,1.83,,,
8378,7809,7809,2009/2010,"2009-09-13 00:00:00",0,0,1.36,4.75,8.5,1.35,4.35,7.75,1.4,4.5,7,1.36,4,7,,,
8379,7809,7809,2009/2010,"2009-09-12 00:00:00",2,3,2,3.5,3.6,1.95,3.3,3.55,2.1,3.35,3.3,1.91,3.2,3.5,,,
8380,7809,7809,2009/2010,"2009-09-12 00:00:00",0,2,2.2,3.3,3.25,2.25,3.25,2.9,2.2,3.3,3.1,2.2,3.25,2.75,,,
8381,7809,7809,2009/2010,"2009-09-13 00:00:00",1,2,3.5,3.3,2.1,3.1,3.2,2.15,3.35,3.3,2.1,2.88,3.3,2.1,,,
8382,7809,7809,2009/2010,"2009-09-12 00:00:00",1,0,2.1,3.4,3.4,2.15,3.2,3.1,2.1,3.3,3.35,2.1,3.3,2.88,,,
8383,7809,7809,2009/2010,"2009-09-12 00:00:00",2,1,2.5,3.25,2.8,2.5,3.2,2.6,2.3,3.3,2.9,2.25,3.3,2.62,,,
8384,7809,7809,2009/2010,"2009-09-12 00:00:00",3,0,1.57,3.8,6,1.5,3.75,6,1.5,3.9,6.5,1.53,3.5,5.5,,,
8385,7809,7809,2009/2010,"2009-09-19 00:00:00",2,1,1.17,7,16,1.2,6,10,1.2,5.7,13,1.17,5.5,12,,,
8386,7809,7809,2009/2010,"2009-09-20 00:00:00",0,0,2.3,3.5,2.9,2.3,3.25,2.8,2.25,3.3,2.95,2.2,3.25,2.75,,,
8387,7809,7809,2009/2010,"2009-09-19 00:00:00",0,2,1.44,4.33,7,1.5,3.75,6,1.5,3.9,6.5,1.5,3.5,6,,,
8388,7809,7809,2009/2010,"2009-09-20 00:00:00",0,4,1.91,3.5,4,1.85,3.3,3.9,1.95,3.4,3.65,1.8,3.2,4,,,
8389,7809,7809,2009/2010,"2009-09-18 00:00:00",1,2,2.25,3.4,3.1,2.35,3.25,2.75,2.2,3.3,3.1,2,3.2,3.2,,,
8390,7809,7809,2009/2010,"2009-09-20 00:00:00",1,1,3.6,3.6,1.95,3.8,3.1,1.95,3.6,3.3,2,3.4,3.25,1.91,,,
8391,7809,7809,2009/2010,"2009-09-19 00:00:00",2,3,2.1,3.4,3.4,2.05,3.25,3.3,2,3.3,3.6,2.1,3.3,2.88,,,
8392,7809,7809,2009/2010,"2009-09-19 00:00:00",1,1,2.88,3.3,2.4,2.7,3.2,2.4,2.6,3.2,2.6,2.5,3.2,2.5,,,
8393,7809,7809,2009/2010,"2009-09-19 00:00:00",2,4,3,3.4,2.3,2.85,3.2,2.3,2.85,3.2,2.4,2.62,3.3,2.25,,,
8394,7809,7809,2009/2010,"2009-09-26 00:00:00",1,0,3.1,3.4,2.25,2.85,3.25,2.25,2.9,3.3,2.3,2.75,3.25,2.2,,,
8395,7809,7809,2009/2010,"2009-09-26 00:00:00",0,1,2.5,3.25,2.8,2.4,3.2,2.7,2.5,3.2,2.7,2.38,3.2,2.6,,,
8396,7809,7809,2009/2010,"2009-09-26 00:00:00",3,0,1.36,4.75,8.5,1.35,4.4,7.6,1.4,4.5,7,1.36,4,7,,,
8397,7809,7809,2009/2010,"2009-09-26 00:00:00",4,2,1.36,4.75,8.5,1.37,4.25,7.45,1.45,4,7,1.36,3.75,8,,,
8398,7809,7809,2009/2010,"2009-09-27 00:00:00",3,0,2,3.4,3.75,2.05,3.25,3.3,2.2,3.3,3.1,2,3.2,3.2,,,
8399,7809,7809,2009/2010,"2009-09-26 00:00:00",0,3,2.9,3.3,2.4,2.7,3.2,2.4,2.8,3.3,2.4,2.5,3.3,2.38,,,
8400,7809,7809,2009/2010,"2009-09-26 00:00:00",0,1,3.6,3.5,2,3.05,3.25,2.15,3.35,3.3,2.1,3.2,3.2,2,,,
8401,7809,7809,2009/2010,"2009-09-25 00:00:00",0,1,1.91,3.4,4,1.9,3.3,3.7,1.9,3.4,3.8,1.8,3.3,3.75,,,
8402,7809,7809,2009/2010,"2009-09-27 00:00:00",5,1,1.5,4,7,1.45,3.9,6.5,1.45,4,7,1.44,3.75,6,,,
8403,7809,7809,2009/2010,"2009-10-03 00:00:00",0,0,1.22,6.5,11,1.25,5.7,8.05,1.22,5.5,12,1.17,5.5,12,,,
8404,7809,7809,2009/2010,"2009-10-03 00:00:00",4,0,1.4,4.5,8,1.4,4,7.4,1.4,4.3,7.5,1.33,4.33,7,,,
8405,7809,7809,2009/2010,"2009-10-04 00:00:00",0,2,2.5,3.4,2.7,2.35,3.25,2.75,2.4,3.3,2.8,2.38,3.3,2.5,,,
8406,7809,7809,2009/2010,"2009-10-04 00:00:00",1,3,5,3.75,1.67,4.2,3.4,1.75,4.3,3.4,1.8,4.33,3.4,1.67,,,
8407,7809,7809,2009/2010,"2009-10-02 00:00:00",2,0,1.5,4,7,1.45,3.9,6.6,1.45,4,7,1.44,3.75,6,,,
8408,7809,7809,2009/2010,"2009-10-03 00:00:00",1,1,4.2,3.6,1.83,3.9,3.3,1.85,3.8,3.4,1.9,3.75,3.2,1.83,,,
8409,7809,7809,2009/2010,"2009-10-03 00:00:00",5,2,2.1,3.4,3.4,1.95,3.3,3.5,2,3.3,3.6,2,3.2,3.2,,,
8410,7809,7809,2009/2010,"2009-10-03 00:00:00",2,1,4,3.6,1.85,3.9,3.3,1.85,3.8,3.4,1.9,3.75,3.3,1.8,,,
8411,7809,7809,2009/2010,"2009-10-03 00:00:00",0,1,2.9,3.3,2.38,2.8,3.15,2.35,3,3.2,2.3,2.5,3.3,2.38,,,
8412,7809,7809,2009/2010,"2009-10-17 00:00:00",0,0,2.15,3.4,3.25,2.2,3.3,3.1,2.1,3.3,3.35,2,3.2,3.2,,,
8413,7809,7809,2009/2010,"2009-10-18 00:00:00",2,0,1.57,3.8,6,1.55,3.75,5.9,1.55,3.7,6,1.53,3.5,5.5,,,
8414,7809,7809,2009/2010,"2009-10-17 00:00:00",1,2,2.5,3.3,2.75,2.35,3.3,2.85,2.4,3.3,2.8,2.38,3.2,2.6,,,
8415,7809,7809,2009/2010,"2009-10-17 00:00:00",2,0,1.83,3.4,4,1.85,3.4,4.05,1.8,3.5,4.1,1.73,3.2,4.33,,,
8416,7809,7809,2009/2010,"2009-10-18 00:00:00",2,1,1.33,5,8.5,1.3,4.85,9.25,1.35,4.5,8.5,1.33,4.33,7,,,
8417,7809,7809,2009/2010,"2009-10-17 00:00:00",1,2,6,3.8,1.57,6,3.7,1.55,6,3.6,1.57,5,3.3,1.62,,,
8418,7809,7809,2009/2010,"2009-10-17 00:00:00",2,1,2.2,3.4,3.2,2.1,3.25,3.35,2.2,3.2,3.2,2.1,3.2,3,,,
8419,7809,7809,2009/2010,"2009-10-17 00:00:00",1,0,2.15,3.4,3.25,2.05,3.3,3.45,2,3.3,3.6,2.1,3.2,3,,,
8420,7809,7809,2009/2010,"2009-10-17 00:00:00",3,0,2.15,3.4,3.25,2.15,3.25,3.25,2.1,3.3,3.35,2.1,3.3,2.88,,,
8421,7809,7809,2010/2011,"2010-08-20 00:00:00",2,1,1.57,4,5.5,1.55,3.8,5.8,1.6,3.6,5,1.62,3.75,5.5,,,
8422,7809,7809,2010/2011,"2010-08-21 00:00:00",4,1,2.88,3.4,2.38,2.7,3.3,2.45,2.5,3.3,2.5,2.8,3.4,2.4,,,
8423,7809,7809,2010/2011,"2010-08-21 00:00:00",1,1,1.91,3.4,4,1.9,3.3,3.95,2,3.3,3.3,1.91,3.5,4,,,
8424,7809,7809,2010/2011,"2010-08-21 00:00:00",1,3,2.1,3.4,3.4,2.15,3.3,3.2,2.1,3.3,3.1,2.1,3.4,3.4,,,
8425,7809,7809,2010/2011,"2010-08-21 00:00:00",1,3,2.2,3.3,3.25,2.2,3.3,3.1,2.2,3.3,2.9,2.2,3.4,3.2,,,
8426,7809,7809,2010/2011,"2010-08-21 00:00:00",2,1,2.6,3.25,2.7,2.6,3.2,2.6,2.3,3.3,2.75,2.5,3.3,2.75,,,
8427,7809,7809,2010/2011,"2010-08-21 00:00:00",2,1,2.38,3.4,2.88,2.35,3.3,2.85,2.3,3.2,2.8,2.38,3.4,2.9,,,
8428,7809,7809,2010/2011,"2010-08-22 00:00:00",2,0,3.1,3.4,2.25,3.1,3.3,2.2,3,3.2,2.2,3,3.4,2.3,,,
8429,7809,7809,2010/2011,"2010-08-22 00:00:00",0,2,2.38,3.4,2.88,2.35,3.3,2.85,2.3,3.3,2.75,2.38,3.4,2.88,,,
8430,7809,7809,2010/2011,"2010-10-29 00:00:00",4,2,1.29,5,11,1.31,5.25,10.5,1.3,4.8,8.5,1.25,6,10,,,
8431,7809,7809,2010/2011,"2010-10-30 00:00:00",0,1,2.5,3.3,2.75,2.45,3.5,2.8,2.4,3.2,2.7,2.38,3.3,2.5,,,
8432,7809,7809,2010/2011,"2010-10-30 00:00:00",2,3,1.5,4.33,6,1.5,4,6,1.5,3.8,5.7,1.5,4.2,6.5,,,
8433,7809,7809,2010/2011,"2010-10-30 00:00:00",2,0,2.1,3.4,3.4,2.1,3.5,3.5,2.1,3.3,3.1,2.1,3.3,3.5,,,
8434,7809,7809,2010/2011,"2010-10-31 00:00:00",0,2,2.75,3.3,2.5,2.9,3.3,2.45,2.6,3.2,2.5,2.75,3.25,2.2,,,
8435,7809,7809,2010/2011,"2010-10-31 00:00:00",4,0,1.62,3.7,5.5,1.6,3.7,5.4,1.65,3.5,4.6,1.62,3.6,5.5,,,
8436,7809,7809,2010/2011,"2010-10-30 00:00:00",3,2,3.7,3.4,2,3.3,3.5,2.15,3.3,3.2,2.05,3.75,3.4,2,,,
8437,7809,7809,2010/2011,"2010-10-30 00:00:00",3,0,2.1,3.4,3.4,2.05,3.4,3.35,2.2,3.2,3,2.1,3.5,3.3,,,
8438,7809,7809,2010/2011,"2010-10-30 00:00:00",1,3,2.5,3.25,2.8,2.5,3.4,2.6,2.5,3.2,2.6,2.25,3.3,2.62,,,
8439,7809,7809,2010/2011,"2010-11-05 00:00:00",3,0,1.7,3.6,5,1.65,3.7,4.9,1.62,3.6,5,1.62,3.75,5.5,,,
